,src,dst,time,ext_roll
158,6,4,243,0
159,6,12,243,0
160,7,29,243,0
161,7,2,243,0
162,7,4,243,0
163,7,12,243,0
164,10,29,243,0
165,10,2,243,0
166,10,4,243,0
167,10,12,243,0
168,14,29,243,0
169,14,2,243,0
170,14,4,243,0
171,14,12,243,0
172,20,29,243,0
173,20,2,243,0
174,20,4,243,0
175,20,12,243,0
176,21,29,243,0
177,21,2,243,0
178,21,4,243,0
179,21,12,243,0
180,29,2,244,0
181,4,2,244,0
182,12,2,244,0
183,2,0,245,0
184,2,5,245,0
185,2,6,245,0
186,2,9,245,0
187,2,10,245,0
188,2,11,245,0
189,2,14,245,0
190,2,18,245,0
191,2,21,245,0
192,0,23,246,0
193,0,29,246,0
194,0,6,246,0
195,0,13,246,0
196,5,23,246,0
197,5,29,246,0
198,5,6,246,0
199,5,13,246,0
200,6,23,246,0
201,6,29,246,0
202,6,13,246,0
203,9,23,246,0
204,9,29,246,0
205,9,6,246,0
206,9,13,246,0
207,10,23,246,0
208,10,29,246,0
209,10,6,246,0
210,10,13,246,0
211,11,23,246,0
212,11,29,246,0
213,11,6,246,0
214,11,13,246,0
215,14,23,246,0
216,14,29,246,0
217,14,6,246,0
218,14,13,246,0
219,18,23,246,0
220,18,29,246,0
221,18,6,246,0
222,18,13,246,0
223,21,23,246,0
224,21,29,246,0
225,21,6,246,0
226,21,13,246,0
227,0,12,250,0
228,1,12,250,0
229,10,12,250,0
230,14,12,250,0
231,12,0,251,0
232,12,3,251,0
233,12,4,251,0
234,12,5,251,0
235,12,6,251,0
236,12,19,251,0
237,0,12,252,0
238,3,12,252,0
239,4,12,252,0
240,5,12,252,0
241,6,12,252,0
242,19,12,252,0
243,12,27,253,0
244,12,4,253,0
245,12,10,253,0
246,27,28,257,0
247,27,6,257,0
248,27,7,257,0
249,27,8,257,0
250,27,9,257,0
251,27,10,257,0
252,27,12,257,0
253,27,14,257,0
254,27,15,257,0
255,27,16,257,0
256,27,19,257,0
257,27,20,257,0
258,1,27,257,0
259,1,28,257,0
260,1,6,257,0
261,1,7,257,0
262,1,8,257,0
263,1,9,257,0
264,1,10,257,0
265,1,12,257,0
266,1,14,257,0
267,1,15,257,0
268,1,16,257,0
269,1,19,257,0
270,1,20,257,0
271,2,27,257,0
272,2,28,257,0
273,2,6,257,0
274,2,7,257,0
275,2,8,257,0
276,2,9,257,0
277,2,10,257,0
278,2,12,257,0
279,2,14,257,0
280,2,15,257,0
281,2,16,257,0
282,2,19,257,0
283,2,20,257,0
284,3,27,257,0
285,3,28,257,0
286,3,6,257,0
287,3,7,257,0
288,3,8,257,0
289,3,9,257,0
290,3,10,257,0
291,3,12,257,0
292,3,14,257,0
293,3,15,257,0
294,3,16,257,0
295,3,19,257,0
296,3,20,257,0
297,4,27,257,0
298,4,28,257,0
299,4,6,257,0
300,4,7,257,0
301,4,8,257,0
302,4,9,257,0
303,4,10,257,0
304,4,12,257,0
305,4,14,257,0
306,4,15,257,0
307,4,16,257,0
308,4,19,257,0
309,4,20,257,0
310,5,27,257,0
311,5,28,257,0
312,5,6,257,0
313,5,7,257,0
314,5,8,257,0
315,5,9,257,0
316,5,10,257,0
317,5,12,257,0
318,5,14,257,0
319,5,15,257,0
320,5,16,257,0
321,5,19,257,0
322,5,20,257,0
323,6,27,257,0
324,6,28,257,0
325,6,7,257,0
326,6,8,257,0
327,6,9,257,0
328,6,10,257,0
329,6,12,257,0
330,6,14,257,0
331,6,15,257,0
332,6,16,257,0
333,6,19,257,0
334,6,20,257,0
335,7,27,257,0
336,7,28,257,0
337,7,6,257,0
338,7,8,257,0
339,7,9,257,0
340,7,10,257,0
341,7,12,257,0
342,7,14,257,0
343,7,15,257,0
344,7,16,257,0
345,7,19,257,0
346,7,20,257,0
347,8,27,257,0
348,8,28,257,0
349,8,6,257,0
350,8,7,257,0
351,8,9,257,0
352,8,10,257,0
353,8,12,257,0
354,8,14,257,0
355,8,15,257,0
356,8,16,257,0
357,8,19,257,0
358,8,20,257,0
359,9,27,257,0
360,9,28,257,0
361,9,6,257,0
362,9,7,257,0
363,9,8,257,0
364,9,10,257,0
365,9,12,257,0
366,9,14,257,0
367,9,15,257,0
368,9,16,257,0
369,9,19,257,0
370,9,20,257,0
371,10,27,257,0
372,10,28,257,0
373,10,6,257,0
374,10,7,257,0
375,10,8,257,0
376,10,9,257,0
377,10,12,257,0
378,10,14,257,0
379,10,15,257,0
380,10,16,257,0
381,10,19,257,0
382,10,20,257,0
383,11,27,257,0
384,11,28,257,0
385,11,6,257,0
386,11,7,257,0
387,11,8,257,0
388,11,9,257,0
389,11,10,257,0
390,11,12,257,0
391,11,14,257,0
392,11,15,257,0
393,11,16,257,0
394,11,19,257,0
395,11,20,257,0
396,12,27,257,0
397,12,28,257,0
398,12,6,257,0
399,12,7,257,0
400,12,8,257,0
401,12,9,257,0
402,12,10,257,0
403,12,14,257,0
404,12,15,257,0
405,12,16,257,0
406,12,19,257,0
407,12,20,257,0
408,13,27,257,0
409,13,28,257,0
410,13,6,257,0
411,13,7,257,0
412,13,8,257,0
413,13,9,257,0
414,13,10,257,0
415,13,12,257,0
416,13,14,257,0
417,13,15,257,0
418,13,16,257,0
419,13,19,257,0
420,13,20,257,0
421,14,27,257,0
422,14,28,257,0
423,14,6,257,0
424,14,7,257,0
425,14,8,257,0
426,14,9,257,0
427,14,10,257,0
428,14,12,257,0
429,14,15,257,0
430,14,16,257,0
431,14,19,257,0
432,14,20,257,0
433,15,27,257,0
434,15,28,257,0
435,15,6,257,0
436,15,7,257,0
437,15,8,257,0
438,15,9,257,0
439,15,10,257,0
440,15,12,257,0
441,15,14,257,0
442,15,16,257,0
443,15,19,257,0
444,15,20,257,0
445,16,27,257,0
446,16,28,257,0
447,16,6,257,0
448,16,7,257,0
449,16,8,257,0
450,16,9,257,0
451,16,10,257,0
452,16,12,257,0
453,16,14,257,0
454,16,15,257,0
455,16,19,257,0
456,16,20,257,0
457,18,27,257,0
458,18,28,257,0
459,18,6,257,0
460,18,7,257,0
461,18,8,257,0
462,18,9,257,0
463,18,10,257,0
464,18,12,257,0
465,18,14,257,0
466,18,15,257,0
467,18,16,257,0
468,18,19,257,0
469,18,20,257,0
470,19,27,257,0
471,19,28,257,0
472,19,6,257,0
473,19,7,257,0
474,19,8,257,0
475,19,9,257,0
476,19,10,257,0
477,19,12,257,0
478,19,14,257,0
479,19,15,257,0
480,19,16,257,0
481,19,20,257,0
482,20,27,257,0
483,20,28,257,0
484,20,6,257,0
485,20,7,257,0
486,20,8,257,0
487,20,9,257,0
488,20,10,257,0
489,20,12,257,0
490,20,14,257,0
491,20,15,257,0
492,20,16,257,0
493,20,19,257,0
494,21,27,257,0
495,21,28,257,0
496,21,6,257,0
497,21,7,257,0
498,21,8,257,0
499,21,9,257,0
500,21,10,257,0
501,21,12,257,0
502,21,14,257,0
503,21,15,257,0
504,21,16,257,0
505,21,19,257,0
506,21,20,257,0
507,27,0,258,0
508,27,1,258,0
509,27,2,258,0
510,27,3,258,0
511,27,4,258,0
512,27,6,258,0
513,27,7,258,0
514,27,8,258,0
515,27,9,258,0
516,27,10,258,0
517,27,11,258,0
518,27,13,258,0
519,27,15,258,0
520,27,18,258,0
521,27,19,258,0
522,27,20,258,0
523,27,21,258,0
524,28,0,258,0
525,28,1,258,0
526,28,2,258,0
527,28,3,258,0
528,28,4,258,0
529,28,6,258,0
530,28,7,258,0
531,28,8,258,0
532,28,9,258,0
533,28,10,258,0
534,28,11,258,0
535,28,13,258,0
536,28,15,258,0
537,28,18,258,0
538,28,19,258,0
539,28,20,258,0
540,28,21,258,0
541,6,0,258,0
542,6,1,258,0
543,6,2,258,0
544,6,3,258,0
545,6,4,258,0
546,6,7,258,0
547,6,8,258,0
548,6,9,258,0
549,6,10,258,0
550,6,11,258,0
551,6,13,258,0
552,6,15,258,0
553,6,18,258,0
554,6,19,258,0
555,6,20,258,0
556,6,21,258,0
557,7,0,258,0
558,7,1,258,0
559,7,2,258,0
560,7,3,258,0
561,7,4,258,0
562,7,6,258,0
563,7,8,258,0
564,7,9,258,0
565,7,10,258,0
566,7,11,258,0
567,7,13,258,0
568,7,15,258,0
569,7,18,258,0
570,7,19,258,0
571,7,20,258,0
572,7,21,258,0
573,8,0,258,0
574,8,1,258,0
575,8,2,258,0
576,8,3,258,0
577,8,4,258,0
578,8,6,258,0
579,8,7,258,0
580,8,9,258,0
581,8,10,258,0
582,8,11,258,0
583,8,13,258,0
584,8,15,258,0
585,8,18,258,0
586,8,19,258,0
587,8,20,258,0
588,8,21,258,0
589,9,0,258,0
590,9,1,258,0
591,9,2,258,0
592,9,3,258,0
593,9,4,258,0
594,9,6,258,0
595,9,7,258,0
596,9,8,258,0
597,9,10,258,0
598,9,11,258,0
599,9,13,258,0
600,9,15,258,0
601,9,18,258,0
602,9,19,258,0
603,9,20,258,0
604,9,21,258,0
605,10,0,258,0
606,10,1,258,0
607,10,2,258,0
608,10,3,258,0
609,10,4,258,0
610,10,6,258,0
611,10,7,258,0
612,10,8,258,0
613,10,9,258,0
614,10,11,258,0
615,10,13,258,0
616,10,15,258,0
617,10,18,258,0
618,10,19,258,0
619,10,20,258,0
620,10,21,258,0
621,12,0,258,0
622,12,1,258,0
623,12,2,258,0
624,12,3,258,0
625,12,4,258,0
626,12,6,258,0
627,12,7,258,0
628,12,8,258,0
629,12,9,258,0
630,12,10,258,0
631,12,11,258,0
632,12,13,258,0
633,12,15,258,0
634,12,18,258,0
635,12,19,258,0
636,12,20,258,0
637,12,21,258,0
638,14,0,258,0
639,14,1,258,0
640,14,2,258,0
641,14,3,258,0
642,14,4,258,0
643,14,6,258,0
644,14,7,258,0
645,14,8,258,0
646,14,9,258,0
647,14,10,258,0
648,14,11,258,0
649,14,13,258,0
650,14,15,258,0
651,14,18,258,0
652,14,19,258,0
653,14,20,258,0
654,14,21,258,0
655,15,0,258,0
656,15,1,258,0
657,15,2,258,0
658,15,3,258,0
659,15,4,258,0
660,15,6,258,0
661,15,7,258,0
662,15,8,258,0
663,15,9,258,0
664,15,10,258,0
665,15,11,258,0
666,15,13,258,0
667,15,18,258,0
668,15,19,258,0
669,15,20,258,0
670,15,21,258,0
671,16,0,258,0
672,16,1,258,0
673,16,2,258,0
674,16,3,258,0
675,16,4,258,0
676,16,6,258,0
677,16,7,258,0
678,16,8,258,0
679,16,9,258,0
680,16,10,258,0
681,16,11,258,0
682,16,13,258,0
683,16,15,258,0
684,16,18,258,0
685,16,19,258,0
686,16,20,258,0
687,16,21,258,0
688,19,0,258,0
689,19,1,258,0
690,19,2,258,0
691,19,3,258,0
692,19,4,258,0
693,19,6,258,0
694,19,7,258,0
695,19,8,258,0
696,19,9,258,0
697,19,10,258,0
698,19,11,258,0
699,19,13,258,0
700,19,15,258,0
701,19,18,258,0
702,19,20,258,0
703,19,21,258,0
704,20,0,258,0
705,20,1,258,0
706,20,2,258,0
707,20,3,258,0
708,20,4,258,0
709,20,6,258,0
710,20,7,258,0
711,20,8,258,0
712,20,9,258,0
713,20,10,258,0
714,20,11,258,0
715,20,13,258,0
716,20,15,258,0
717,20,18,258,0
718,20,19,258,0
719,20,21,258,0
720,0,25,259,0
721,0,29,259,0
722,0,1,259,0
723,0,3,259,0
724,0,4,259,0
725,0,5,259,0
726,0,6,259,0
727,0,7,259,0
728,0,8,259,0
729,0,10,259,0
730,0,11,259,0
731,0,12,259,0
732,0,14,259,0
733,0,15,259,0
734,0,16,259,0
735,0,18,259,0
736,0,19,259,0
737,0,20,259,0
738,0,21,259,0
739,1,25,259,0
740,1,29,259,0
741,1,0,259,0
742,1,3,259,0
743,1,4,259,0
744,1,5,259,0
745,1,6,259,0
746,1,7,259,0
747,1,8,259,0
748,1,10,259,0
749,1,11,259,0
750,1,12,259,0
751,1,14,259,0
752,1,15,259,0
753,1,16,259,0
754,1,18,259,0
755,1,19,259,0
756,1,20,259,0
757,1,21,259,0
758,2,25,259,0
759,2,29,259,0
760,2,0,259,0
761,2,1,259,0
762,2,3,259,0
763,2,4,259,0
764,2,5,259,0
765,2,6,259,0
766,2,7,259,0
767,2,8,259,0
768,2,10,259,0
769,2,11,259,0
770,2,12,259,0
771,2,14,259,0
772,2,15,259,0
773,2,16,259,0
774,2,18,259,0
775,2,19,259,0
776,2,20,259,0
777,2,21,259,0
778,3,25,259,0
779,3,29,259,0
780,3,0,259,0
781,3,1,259,0
782,3,4,259,0
783,3,5,259,0
784,3,6,259,0
785,3,7,259,0
786,3,8,259,0
787,3,10,259,0
788,3,11,259,0
789,3,12,259,0
790,3,14,259,0
791,3,15,259,0
792,3,16,259,0
793,3,18,259,0
794,3,19,259,0
795,3,20,259,0
796,3,21,259,0
797,4,25,259,0
798,4,29,259,0
799,4,0,259,0
800,4,1,259,0
801,4,3,259,0
802,4,5,259,0
803,4,6,259,0
804,4,7,259,0
805,4,8,259,0
806,4,10,259,0
807,4,11,259,0
808,4,12,259,0
809,4,14,259,0
810,4,15,259,0
811,4,16,259,0
812,4,18,259,0
813,4,19,259,0
814,4,20,259,0
815,4,21,259,0
816,6,25,259,0
817,6,29,259,0
818,6,0,259,0
819,6,1,259,0
820,6,3,259,0
821,6,4,259,0
822,6,5,259,0
823,6,7,259,0
824,6,8,259,0
825,6,10,259,0
826,6,11,259,0
827,6,12,259,0
828,6,14,259,0
829,6,15,259,0
830,6,16,259,0
831,6,18,259,0
832,6,19,259,0
833,6,20,259,0
834,6,21,259,0
835,7,25,259,0
836,7,29,259,0
837,7,0,259,0
838,7,1,259,0
839,7,3,259,0
840,7,4,259,0
841,7,5,259,0
842,7,6,259,0
843,7,8,259,0
844,7,10,259,0
845,7,11,259,0
846,7,12,259,0
847,7,14,259,0
848,7,15,259,0
849,7,16,259,0
850,7,18,259,0
851,7,19,259,0
852,7,20,259,0
853,7,21,259,0
854,8,25,259,0
855,8,29,259,0
856,8,0,259,0
857,8,1,259,0
858,8,3,259,0
859,8,4,259,0
860,8,5,259,0
861,8,6,259,0
862,8,7,259,0
863,8,10,259,0
864,8,11,259,0
865,8,12,259,0
866,8,14,259,0
867,8,15,259,0
868,8,16,259,0
869,8,18,259,0
870,8,19,259,0
871,8,20,259,0
872,8,21,259,0
873,9,25,259,0
874,9,29,259,0
875,9,0,259,0
876,9,1,259,0
877,9,3,259,0
878,9,4,259,0
879,9,5,259,0
880,9,6,259,0
881,9,7,259,0
882,9,8,259,0
883,9,10,259,0
884,9,11,259,0
885,9,12,259,0
886,9,14,259,0
887,9,15,259,0
888,9,16,259,0
889,9,18,259,0
890,9,19,259,0
891,9,20,259,0
892,9,21,259,0
893,10,25,259,0
894,10,29,259,0
895,10,0,259,0
896,10,1,259,0
897,10,3,259,0
898,10,4,259,0
899,10,5,259,0
900,10,6,259,0
901,10,7,259,0
902,10,8,259,0
903,10,11,259,0
904,10,12,259,0
905,10,14,259,0
906,10,15,259,0
907,10,16,259,0
908,10,18,259,0
909,10,19,259,0
910,10,20,259,0
911,10,21,259,0
912,11,25,259,0
913,11,29,259,0
914,11,0,259,0
915,11,1,259,0
916,11,3,259,0
917,11,4,259,0
918,11,5,259,0
919,11,6,259,0
920,11,7,259,0
921,11,8,259,0
922,11,10,259,0
923,11,12,259,0
924,11,14,259,0
925,11,15,259,0
926,11,16,259,0
927,11,18,259,0
928,11,19,259,0
929,11,20,259,0
930,11,21,259,0
931,13,25,259,0
932,13,29,259,0
933,13,0,259,0
934,13,1,259,0
935,13,3,259,0
936,13,4,259,0
937,13,5,259,0
938,13,6,259,0
939,13,7,259,0
940,13,8,259,0
941,13,10,259,0
942,13,11,259,0
943,13,12,259,0
944,13,14,259,0
945,13,15,259,0
946,13,16,259,0
947,13,18,259,0
948,13,19,259,0
949,13,20,259,0
950,13,21,259,0
951,15,25,259,0
952,15,29,259,0
953,15,0,259,0
954,15,1,259,0
955,15,3,259,0
956,15,4,259,0
957,15,5,259,0
958,15,6,259,0
959,15,7,259,0
960,15,8,259,0
961,15,10,259,0
962,15,11,259,0
963,15,12,259,0
964,15,14,259,0
965,15,16,259,0
966,15,18,259,0
967,15,19,259,0
968,15,20,259,0
969,15,21,259,0
970,18,25,259,0
971,18,29,259,0
972,18,0,259,0
973,18,1,259,0
974,18,3,259,0
975,18,4,259,0
976,18,5,259,0
977,18,6,259,0
978,18,7,259,0
979,18,8,259,0
980,18,10,259,0
981,18,11,259,0
982,18,12,259,0
983,18,14,259,0
984,18,15,259,0
985,18,16,259,0
986,18,19,259,0
987,18,20,259,0
988,18,21,259,0
989,19,25,259,0
990,19,29,259,0
991,19,0,259,0
992,19,1,259,0
993,19,3,259,0
994,19,4,259,0
995,19,5,259,0
996,19,6,259,0
997,19,7,259,0
998,19,8,259,0
999,19,10,259,0
1000,19,11,259,0
1001,19,12,259,0
1002,19,14,259,0
1003,19,15,259,0
1004,19,16,259,0
1005,19,18,259,0
1006,19,20,259,0
1007,19,21,259,0
1008,20,25,259,0
1009,20,29,259,0
1010,20,0,259,0
1011,20,1,259,0
1012,20,3,259,0
1013,20,4,259,0
1014,20,5,259,0
1015,20,6,259,0
1016,20,7,259,0
1017,20,8,259,0
1018,20,10,259,0
1019,20,11,259,0
1020,20,12,259,0
1021,20,14,259,0
1022,20,15,259,0
1023,20,16,259,0
1024,20,18,259,0
1025,20,19,259,0
1026,20,21,259,0
1027,21,25,259,0
1028,21,29,259,0
1029,21,0,259,0
1030,21,1,259,0
1031,21,3,259,0
1032,21,4,259,0
1033,21,5,259,0
1034,21,6,259,0
1035,21,7,259,0
1036,21,8,259,0
1037,21,10,259,0
1038,21,11,259,0
1039,21,12,259,0
1040,21,14,259,0
1041,21,15,259,0
1042,21,16,259,0
1043,21,18,259,0
1044,21,19,259,0
1045,21,20,259,0
1046,25,23,260,0
1047,25,29,260,0
1048,25,0,260,0
1049,25,1,260,0
1050,25,5,260,0
1051,25,6,260,0
1052,25,7,260,0
1053,25,8,260,0
1054,25,9,260,0
1055,25,10,260,0
1056,25,12,260,0
1057,25,13,260,0
1058,25,15,260,0
1059,25,16,260,0
1060,25,19,260,0
1061,25,20,260,0
1062,29,23,260,0
1063,29,0,260,0
1064,29,1,260,0
1065,29,5,260,0
1066,29,6,260,0
1067,29,7,260,0
1068,29,8,260,0
1069,29,9,260,0
1070,29,10,260,0
1071,29,12,260,0
1072,29,13,260,0
1073,29,15,260,0
1074,29,16,260,0
1075,29,19,260,0
1076,29,20,260,0
1077,0,23,260,0
1078,0,29,260,0
1079,0,1,260,0
1080,0,5,260,0
1081,0,6,260,0
1082,0,7,260,0
1083,0,8,260,0
1084,0,9,260,0
1085,0,10,260,0
1086,0,12,260,0
1087,0,13,260,0
1088,0,15,260,0
1089,0,16,260,0
1090,0,19,260,0
1091,0,20,260,0
1092,1,23,260,0
1093,1,29,260,0
1094,1,0,260,0
1095,1,5,260,0
1096,1,6,260,0
1097,1,7,260,0
1098,1,8,260,0
1099,1,9,260,0
1100,1,10,260,0
1101,1,12,260,0
1102,1,13,260,0
1103,1,15,260,0
1104,1,16,260,0
1105,1,19,260,0
1106,1,20,260,0
1107,3,23,260,0
1108,3,29,260,0
1109,3,0,260,0
1110,3,1,260,0
1111,3,5,260,0
1112,3,6,260,0
1113,3,7,260,0
1114,3,8,260,0
1115,3,9,260,0
1116,3,10,260,0
1117,3,12,260,0
1118,3,13,260,0
1119,3,15,260,0
1120,3,16,260,0
1121,3,19,260,0
1122,3,20,260,0
1123,4,23,260,0
1124,4,29,260,0
1125,4,0,260,0
1126,4,1,260,0
1127,4,5,260,0
1128,4,6,260,0
1129,4,7,260,0
1130,4,8,260,0
1131,4,9,260,0
1132,4,10,260,0
1133,4,12,260,0
1134,4,13,260,0
1135,4,15,260,0
1136,4,16,260,0
1137,4,19,260,0
1138,4,20,260,0
1139,5,23,260,0
1140,5,29,260,0
1141,5,0,260,0
1142,5,1,260,0
1143,5,6,260,0
1144,5,7,260,0
1145,5,8,260,0
1146,5,9,260,0
1147,5,10,260,0
1148,5,12,260,0
1149,5,13,260,0
1150,5,15,260,0
1151,5,16,260,0
1152,5,19,260,0
1153,5,20,260,0
1154,6,23,260,0
1155,6,29,260,0
1156,6,0,260,0
1157,6,1,260,0
1158,6,5,260,0
1159,6,7,260,0
1160,6,8,260,0
1161,6,9,260,0
1162,6,10,260,0
1163,6,12,260,0
1164,6,13,260,0
1165,6,15,260,0
1166,6,16,260,0
1167,6,19,260,0
1168,6,20,260,0
1169,7,23,260,0
1170,7,29,260,0
1171,7,0,260,0
1172,7,1,260,0
1173,7,5,260,0
1174,7,6,260,0
1175,7,8,260,0
1176,7,9,260,0
1177,7,10,260,0
1178,7,12,260,0
1179,7,13,260,0
1180,7,15,260,0
1181,7,16,260,0
1182,7,19,260,0
1183,7,20,260,0
1184,8,23,260,0
1185,8,29,260,0
1186,8,0,260,0
1187,8,1,260,0
1188,8,5,260,0
1189,8,6,260,0
1190,8,7,260,0
1191,8,9,260,0
1192,8,10,260,0
1193,8,12,260,0
1194,8,13,260,0
1195,8,15,260,0
1196,8,16,260,0
1197,8,19,260,0
1198,8,20,260,0
1199,10,23,260,0
1200,10,29,260,0
1201,10,0,260,0
1202,10,1,260,0
1203,10,5,260,0
1204,10,6,260,0
1205,10,7,260,0
1206,10,8,260,0
1207,10,9,260,0
1208,10,12,260,0
1209,10,13,260,0
1210,10,15,260,0
1211,10,16,260,0
1212,10,19,260,0
1213,10,20,260,0
1214,11,23,260,0
1215,11,29,260,0
1216,11,0,260,0
1217,11,1,260,0
1218,11,5,260,0
1219,11,6,260,0
1220,11,7,260,0
1221,11,8,260,0
1222,11,9,260,0
1223,11,10,260,0
1224,11,12,260,0
1225,11,13,260,0
1226,11,15,260,0
1227,11,16,260,0
1228,11,19,260,0
1229,11,20,260,0
1230,12,23,260,0
1231,12,29,260,0
1232,12,0,260,0
1233,12,1,260,0
1234,12,5,260,0
1235,12,6,260,0
1236,12,7,260,0
1237,12,8,260,0
1238,12,9,260,0
1239,12,10,260,0
1240,12,13,260,0
1241,12,15,260,0
1242,12,16,260,0
1243,12,19,260,0
1244,12,20,260,0
1245,14,23,260,0
1246,14,29,260,0
1247,14,0,260,0
1248,14,1,260,0
1249,14,5,260,0
1250,14,6,260,0
1251,14,7,260,0
1252,14,8,260,0
1253,14,9,260,0
1254,14,10,260,0
1255,14,12,260,0
1256,14,13,260,0
1257,14,15,260,0
1258,14,16,260,0
1259,14,19,260,0
1260,14,20,260,0
1261,15,23,260,0
1262,15,29,260,0
1263,15,0,260,0
1264,15,1,260,0
1265,15,5,260,0
1266,15,6,260,0
1267,15,7,260,0
1268,15,8,260,0
1269,15,9,260,0
1270,15,10,260,0
1271,15,12,260,0
1272,15,13,260,0
1273,15,16,260,0
1274,15,19,260,0
1275,15,20,260,0
1276,16,23,260,0
1277,16,29,260,0
1278,16,0,260,0
1279,16,1,260,0
1280,16,5,260,0
1281,16,6,260,0
1282,16,7,260,0
1283,16,8,260,0
1284,16,9,260,0
1285,16,10,260,0
1286,16,12,260,0
1287,16,13,260,0
1288,16,15,260,0
1289,16,19,260,0
1290,16,20,260,0
1291,18,23,260,0
1292,18,29,260,0
1293,18,0,260,0
1294,18,1,260,0
1295,18,5,260,0
1296,18,6,260,0
1297,18,7,260,0
1298,18,8,260,0
1299,18,9,260,0
1300,18,10,260,0
1301,18,12,260,0
1302,18,13,260,0
1303,18,15,260,0
1304,18,16,260,0
1305,18,19,260,0
1306,18,20,260,0
1307,19,23,260,0
1308,19,29,260,0
1309,19,0,260,0
1310,19,1,260,0
1311,19,5,260,0
1312,19,6,260,0
1313,19,7,260,0
1314,19,8,260,0
1315,19,9,260,0
1316,19,10,260,0
1317,19,12,260,0
1318,19,13,260,0
1319,19,15,260,0
1320,19,16,260,0
1321,19,20,260,0
1322,20,23,260,0
1323,20,29,260,0
1324,20,0,260,0
1325,20,1,260,0
1326,20,5,260,0
1327,20,6,260,0
1328,20,7,260,0
1329,20,8,260,0
1330,20,9,260,0
1331,20,10,260,0
1332,20,12,260,0
1333,20,13,260,0
1334,20,15,260,0
1335,20,16,260,0
1336,20,19,260,0
1337,21,23,260,0
1338,21,29,260,0
1339,21,0,260,0
1340,21,1,260,0
1341,21,5,260,0
1342,21,6,260,0
1343,21,7,260,0
1344,21,8,260,0
1345,21,9,260,0
1346,21,10,260,0
1347,21,12,260,0
1348,21,13,260,0
1349,21,15,260,0
1350,21,16,260,0
1351,21,19,260,0
1352,21,20,260,0
1353,23,27,264,0
1354,23,0,264,0
1355,23,1,264,0
1356,23,5,264,0
1357,23,6,264,0
1358,23,7,264,0
1359,23,8,264,0
1360,23,9,264,0
1361,23,13,264,0
1362,23,18,264,0
1363,23,20,264,0
1364,23,21,264,0
1365,25,27,264,0
1366,25,0,264,0
1367,25,1,264,0
1368,25,5,264,0
1369,25,6,264,0
1370,25,7,264,0
1371,25,8,264,0
1372,25,9,264,0
1373,25,13,264,0
1374,25,18,264,0
1375,25,20,264,0
1376,25,21,264,0
1377,27,0,264,0
1378,27,1,264,0
1379,27,5,264,0
1380,27,6,264,0
1381,27,7,264,0
1382,27,8,264,0
1383,27,9,264,0
1384,27,13,264,0
1385,27,18,264,0
1386,27,20,264,0
1387,27,21,264,0
1388,0,27,264,0
1389,0,1,264,0
1390,0,5,264,0
1391,0,6,264,0
1392,0,7,264,0
1393,0,8,264,0
1394,0,9,264,0
1395,0,13,264,0
1396,0,18,264,0
1397,0,20,264,0
1398,0,21,264,0
1399,1,27,264,0
1400,1,0,264,0
1401,1,5,264,0
1402,1,6,264,0
1403,1,7,264,0
1404,1,8,264,0
1405,1,9,264,0
1406,1,13,264,0
1407,1,18,264,0
1408,1,20,264,0
1409,1,21,264,0
1410,2,27,264,0
1411,2,0,264,0
1412,2,1,264,0
1413,2,5,264,0
1414,2,6,264,0
1415,2,7,264,0
1416,2,8,264,0
1417,2,9,264,0
1418,2,13,264,0
1419,2,18,264,0
1420,2,20,264,0
1421,2,21,264,0
1422,3,27,264,0
1423,3,0,264,0
1424,3,1,264,0
1425,3,5,264,0
1426,3,6,264,0
1427,3,7,264,0
1428,3,8,264,0
1429,3,9,264,0
1430,3,13,264,0
1431,3,18,264,0
1432,3,20,264,0
1433,3,21,264,0
1434,4,27,264,0
1435,4,0,264,0
1436,4,1,264,0
1437,4,5,264,0
1438,4,6,264,0
1439,4,7,264,0
1440,4,8,264,0
1441,4,9,264,0
1442,4,13,264,0
1443,4,18,264,0
1444,4,20,264,0
1445,4,21,264,0
1446,5,27,264,0
1447,5,0,264,0
1448,5,1,264,0
1449,5,6,264,0
1450,5,7,264,0
1451,5,8,264,0
1452,5,9,264,0
1453,5,13,264,0
1454,5,18,264,0
1455,5,20,264,0
1456,5,21,264,0
1457,6,27,264,0
1458,6,0,264,0
1459,6,1,264,0
1460,6,5,264,0
1461,6,7,264,0
1462,6,8,264,0
1463,6,9,264,0
1464,6,13,264,0
1465,6,18,264,0
1466,6,20,264,0
1467,6,21,264,0
1468,7,27,264,0
1469,7,0,264,0
1470,7,1,264,0
1471,7,5,264,0
1472,7,6,264,0
1473,7,8,264,0
1474,7,9,264,0
1475,7,13,264,0
1476,7,18,264,0
1477,7,20,264,0
1478,7,21,264,0
1479,8,27,264,0
1480,8,0,264,0
1481,8,1,264,0
1482,8,5,264,0
1483,8,6,264,0
1484,8,7,264,0
1485,8,9,264,0
1486,8,13,264,0
1487,8,18,264,0
1488,8,20,264,0
1489,8,21,264,0
1490,9,27,264,0
1491,9,0,264,0
1492,9,1,264,0
1493,9,5,264,0
1494,9,6,264,0
1495,9,7,264,0
1496,9,8,264,0
1497,9,13,264,0
1498,9,18,264,0
1499,9,20,264,0
1500,9,21,264,0
1501,10,27,264,0
1502,10,0,264,0
1503,10,1,264,0
1504,10,5,264,0
1505,10,6,264,0
